jon#9401,6/24/2021,"the first applebees event, we did fun things and everyone met for the first time in hoes and joes",https://cdn.discordapp.com/attachments/734933825402044588/927170850665406514/FBvZ2f_YBuDJNPHY189C-GPYa6Pgh7NG5loDjYb7v5DINiJgJ41RkoQZ7zqdjKD6TglXAWYHuN0NqHPelNrxfYnQoWgHEcJ9LPNfvx8JHyrUsO-FiCQZqeoxMkqXWytKksu_1MY6wS8zOkbc0KHFpe7U1oLv10ZsyRrb_dQKvf6zcEpE9CvvWkeYoT9wWwAR2tLp9qOW3ZO6uf9IPCeTzj_CmJBU4m8xO-oU9nWf7iYQxHl-806ZQ0ltDnd_o1GgzogXrd7EFJgluvZv_qSA1bt82PykV1mD-pvzTGMHTZ3GapZ8bbiESi7PKrY0FsYNezYfYYHSHH3H2zVWEBWuU1AH8C1bicduqhfz1jPqVBV182YNxAN_g2UCBvz-pOURjs1hjETrCeYWU2q3Buu7k9eLkW2Q8V8h_RZJR-BsYvOhh1ujgp_ZQ_bok5wMz_2pP5Agz-343ZWr4kgF06TmSqJOGw_GbL2eq_dLoHwU_bMeq0DSYPnVUSZ-Q-ES..png,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f800000000000001e000000000000001fe00000000000001d200000000000001b600000000000001f600000000000007e40000000000000e6c0000000000001f9a0000000000001fed00000000000017818000000000001181800000000000190180000000000019618000000000001b00800000000000198080000000000008008000000000000000c00000000000040040000000000006184000000000000706e0000000000006136000000000000607b0000000000002cf70000000000002007000000000000308a000000000000138e000000000000132c0000000000001a240000000000001ffc0000000000001e1c0000000000001e0800000000000036380000000000003f300000000000006d900000000000007cf00000000000007a600000000000005f2000000000000071a000000000000079800000000000006a10000000000000f52c000000000000d602000000000000d783000000000001baff0000000000019100000000000000a780000000000000ff8000000000000000000000000000000000000000,FGRFZ
jon#9401,8/14/2018,"Phillip, Shawn, Edric, and Jon were in Brooklyn, New York City. Due to the circumstances, the atmosphere and vibe of the group was grim. Phill, deciding to be a total genius decides to buy a can of GOYA Baked Beans. And eat them straight out of the fucking can with a plastic spoon. He then shared it with us. The fucking beans man. They were beautiful. TAGS: NYC, bean, phill moment ",https://cdn.discordapp.com/attachments/734933825402044588/880001248131174440/phillip_beans.png,,
,,,,,
